Speed_Mach,Altitude_meters,GPS_Signal_Strength_dBm,Inertial_Accel_m_s2,Doppler_Shift_Hz,Fault_Event
1.0406985657353371,0.3861663039953277,-0.9318384670009217,0.8712477347248521,0.6753163924920348,0
-1.2159812596326085,0.3541153646712781,0.6984278381574491,-0.4710166258220599,-0.9759211449913122,0
0.6131676614952313,0.6507148009323417,0.2160829962288403,-0.5919411345294414,-0.9882349532899428,2
-0.8019952632188431,-0.6029698116653868,-1.003197973727609,-0.2179976811288416,0.8487735624575629,0
-0.7904047038948849,-0.0784413060883619,-0.8405671149963502,0.5794037288856051,0.1428031231537278,1
1.715909946031227,-1.4794872838231927,-0.4148107872745243,-0.6815591740279581,-0.664588931099293,2
1.13359600138453,-1.7155916953636188,1.695885889249347,-0.6085485177406115,2.490084727295779,2
-0.6181446563727225,0.5572378063833047,-0.8897304805494128,1.2819957608583357,-0.7764135478684013,1
0.9557315107834492,0.7205476623421959,1.0963314319006106,1.286980136101726,2.253600599451151,2
-1.046757386120715,-2.752622275378064,-1.8865327779945071,2.444399687448935,-0.2463271125835715,2
0.9050490982739028,0.8494951896154997,1.2198450691243077,0.8805951930377729,0.3338337664858048,1
0.8898728462050903,-0.3538573455929816,0.1037816830676202,-0.8961078651550588,-1.0109894550674918,0
-1.0711117303862578,0.1834241370990408,-0.3871907838124447,-0.0018818942186456,-0.3489559679497103,0
1.080376725399694,0.9013325732118328,-0.5632139292060065,0.212674650084913,0.1352497102365502,0
1.050686703729335,0.9443178147362424,1.2105517975307083,1.5066331189408655,0.9750834372433558,1
1.6416550366002671,1.208826717980937,1.0916960853935542,0.8161465052183472,1.198880885778315,1
-0.1524800246361934,-0.7485003160884753,0.6858210752860118,0.0148343212623192,-0.0047244299878809,1
-0.4397736259756512,-0.753537571227306,-1.5044593421068406,-0.0061229382640092,1.4291544479266844,1
-0.7042358755401832,0.8662103794228101,1.2339825965806357,-1.7428159684638496,-1.1206826034507382,2
1.7694619107978864,-0.4224771885643639,2.4665897228006632,0.9354629208000144,-1.744772128479334,2
-1.7318404064893993,0.508358908992106,0.0834298197759457,0.7957899382078002,1.313953986564788,1
0.1238361815564984,-0.3623487797781904,1.539582177751064,0.1558800122282542,-0.8808077058204882,1
-0.8620710123112579,-1.0972980037696891,-0.6858071029467773,1.3016119128934178,1.1085993367765787,1
0.645892999394137,-1.6335908547398408,-1.499368987048164,-0.239719679174671,1.379722754505447,1
-0.4375084645926178,-2.244707664793121,-1.1856292199268337,-0.9304906830883451,2.58052359541961,2
-0.3962930598864286,1.1877392411793697,-0.1690079680622653,-0.1199985172026059,0.4639705232050804,1
2.229458371089787,-2.5504370738777844,-0.5854081040102947,-1.626229169528927,2.693836128348116,2
0.2318612581349379,0.1978666221321741,0.8530674141532414,-0.2598512601424945,-0.8002754315945096,0
0.3807962132160043,-1.2196003256209798,-0.4623077967299686,0.3929775470577637,-0.0319375249534367,1
1.108601768444104,-0.3085531699134221,2.3913887986685274,1.7668670730258111,1.8471662937144009,2
1.0588301867530148,1.0491221286834844,0.3251950022559555,-1.1329990240316037,-0.7663194769580556,0
2.3426505202134806,0.0347465979654884,-1.186004309576547,-1.2895287956259514,1.6246051125371743,2
-1.2319940299796748,-0.521025254511632,1.041592433517668,0.5685233266777637,1.0407272657712867,0
0.7559324933314326,2.209518951621213,-0.7943994083987251,0.97052091202864,1.941285052640921,2
-0.2323594418297984,0.3688897338840635,1.6794871510859024,-1.0771976826332736,0.5859623602373313,1
-0.1611945967371122,-1.2016438736235324,-0.0453486869742094,-0.3884772318892954,-0.0646442436590846,0
-0.1821569430547969,0.9715733539565627,1.022421764061207,-2.3319061325677737,-0.9987309311934952,2
0.8179667044540977,0.5728241533881085,-1.7042727568434264,0.8516694189595367,-0.0122253817233268,1
0.8833381860233662,-0.0355428919119648,-0.8039892422805264,-0.5552539327778926,-0.3796700575246061,0
0.30595082076636,-1.441883657507432,1.4761840645197526,1.3717651454108968,-2.6071989824396926,2
-1.7853213218759063,-1.2692145238953756,-0.5968673227024693,-0.4431688625969778,0.1317268891651518,1
0.1713504973283221,0.6588871325956607,-0.1498252531133268,0.8730937260259686,-0.1933888575917621,0
-0.7017618913949111,-0.3251540500156041,1.2288145882712858,0.8198598600069489,0.659229262083867,1
0.5986808869578236,0.7646107707167387,-0.7422721692679317,0.6167716917839882,0.4448044630808789,0
0.8617053418274582,-0.2057864578835881,0.8591201119590124,0.7102061699824684,-0.5878593379485268,0
-1.1788508462637384,-0.6295753635792012,-0.5819701845740387,0.7662906750068503,0.0337761340499308,0
0.0952896527510286,-0.030060654821457,0.9624629718407334,-0.0685190712401404,-0.2271933381208344,0
-0.036464820484048,0.2762935827653736,1.1575645960955931,0.8166366455393969,0.9985818928081808,0
1.6231053862238067,1.1441307415755129,-1.818496143137801,0.8112033946232244,0.9955659283762364,2
1.3252725167541348,0.1694026767713104,0.2979713343915797,-0.7493356512473331,0.0112498944920836,1
0.8085121051008642,-1.142452930746931,-0.7982268395693697,-0.6461782834360651,-1.0136512952155354,0
1.9186418842995796,2.148008967537239,-1.8442692152933369,0.0399244521939245,2.572958777505963,2
-0.5550326019649952,-0.8819616452252678,0.8426334881229565,0.5864589291354,-0.0389422141287743,0
0.1630081925451667,-0.1964297084767539,-0.5951155940636301,0.0733156678397967,1.0090651011007836,1
1.7832210893752012,0.5472898872446322,-1.508428434521588,-0.0884687597116702,1.1639064436164612,1
0.8443370643320797,-1.3682856045270957,-1.2717010676560887,0.0089731289285005,0.6854716653536143,2
-1.127237730400397,0.3380230825236481,0.6845579500441585,-0.2385812203748758,-0.9519305994863776,0
-0.4740173200249056,1.1497780293493347,-0.222819811606475,-0.9044471846817036,0.0989647673564495,0
-0.4620720508313037,0.2540009595076754,0.2851390342424064,0.4117864679128685,-0.2611512432041473,0
-0.386093340714881,-0.98773048126073,0.9656157537221836,-0.6039884098821606,0.1090987887804878,0
1.3308211407171655,1.688056752939748,1.0823972231571393,1.2274731352889792,-1.3665902251546869,1
1.2711094524124475,0.7460136859676175,0.9765006638247528,0.9702799743413372,0.8406949309157543,0
-0.3551218502228427,-0.0654771143472851,-0.5539898585373604,-0.7588868753467887,-0.8207408477028513,0
1.4483234157123612,1.2754479154547151,-1.7384486076347063,0.8261843695150487,0.93125095411926,2
-1.900926219737996,1.629719218485632,-1.1384867201452478,-1.093343576584816,-0.0285607863728856,2
-0.1162322748257674,-0.2673664054651724,0.7365291104567321,-0.2680664130561472,-1.1853533182509497,2
-0.7881302550831042,0.3289322129836367,-0.5899133077517275,0.4236360920974296,1.0315331859027976,0
-1.0451745431456627,-0.5032885353095722,-0.0043544091055318,-0.9992889595474652,-0.1239107796668202,0
-1.462958737304797,1.358862861182432,-0.5833968307200378,-0.1552084778363109,1.510892534435509,1
0.1997165676692039,0.8028426088342572,0.5942677848616131,-0.8034927158767349,-0.5766923017926928,0
-1.4144033968567635,-1.545713340659129,1.2675365505021383,0.3518880751434972,-1.2280131834128056,1
-0.552515627984635,-0.873620519688347,0.2578684673291236,0.5310134138362821,0.9555838817492344,1
0.9448904623715028,1.424349166790304,-1.041349561303936,1.486721632178992,0.7385399687745067,1
0.6968251764387328,-1.1393590004589358,-1.1897214916926642,-0.2127092420119215,-1.221538810673877,1
0.7953583394413904,1.2295532899660215,0.2112336186946622,-0.7815875680747963,0.1462254146753459,1
0.2611914030216706,-0.2203706234755985,0.0167046584085141,1.866140776251682,0.2169123673432705,2
0.3621031728628361,-1.2151882406411283,-0.5069312841024495,-0.6602731879195713,0.5493834769648773,0
0.9905467228067532,0.9566840338412228,-0.332051526082016,-0.9366646367997976,0.0951713479530119,0
-0.8321106202111419,-0.0450845894341873,1.537830521542236,-1.191940073381775,-1.869570719167304,2
-0.105893078749244,1.1274906020886757,-1.0928163789761187,-1.1207780653771051,-0.9182612138093094,1
-0.5706396789569026,0.5065615234001463,-0.6162197259863935,1.1896536256319288,0.8682783500303676,1
-1.28582801341297,-0.9021129694062986,-1.182241769880578,-0.1014763406785895,-0.1380123465067617,1
0.8353323827538028,-0.4521632367892413,0.7838508983463378,-0.5810823405327127,0.508873633225668,0
-0.1705858388593588,-0.4817591883800626,0.5113417968971717,0.2372429335718282,-0.6103552160341725,1
-1.0050218173885177,-1.0762835473835703,-1.4152102975381418,0.8326136592448087,0.0696762970242446,1
-0.195109565324769,0.4719479993617615,0.3221429730560714,-0.942273987729988,0.0152438412135284,0
